SLogP,FilterItLogS,C2SP2,VSA_EState2,PEOE_VSA6,n6HRing,NaasC,nAcid,nAromAtom,AETA_beta,BCUTZ-1l,nO,NdssC,nBondsD,SdssC,C1SP2,n6aHRing,C3SP2,IC1,AMID_C
2.3875,-4.091042540383588,7,24.79948290062377,30.33183534230805,1,4,0,11,1.1979166666666667,5.6910125120692525,2,2,2,-0.8650686570924664,2,0,2,3.660374448272037,1.4813733012288504
0.9607999999999998,-1.1662278298898423,5,21.081514235323766,30.33183534230805,0,1,0,6,1.1470588235294117,5.693223782266903,4,2,2,-1.7407294028722582,0,0,1,3.2500375547962164,1.3253619678911046
2.4125000000000005,-3.8747744480390334,9,8.232788485764676,42.46456947923127,2,3,0,18,1.431818181818182,5.692622230521443,1,0,0,0.0,4,2,3,2.993352761144852,1.6950312105728178
1.925,-3.4344064673603962,5,12.770841536109396,12.13273413692322,0,2,1,6,1.0263157894736843,5.6929652348199244,2,1,1,-0.990756406659184,1,0,1,3.532325046574619,1.387352381574544
1.2944000000000002,-1.880776682221564,5,10.419515446096133,23.73367402715573,0,2,1,6,1.1923076923076923,5.693955333868418,2,1,1,-0.9907870370370369,1,0,1,3.5342190211803413,1.4114604814907474
1.9857000000000005,-2.414486874000839,8,29.27049013419775,48.53093654769288,0,4,3,12,1.2391304347826086,5.672759970569774,5,1,2,-1.07194192882234,1,0,4,3.5925635173839305,1.4504967377204308
-0.9882999999999992,-0.0058043405078043175,0,10.231461220290585,0.0,0,0,1,0,0.7916666666666666,5.821587255719801,2,2,2,-0.7599801587301579,1,0,0,3.313411192621122,0.9920530203274384
4.863800000000005,-7.037018534096976,7,22.640966814905475,23.73367402715573,2,6,0,12,1.0833333333333333,5.691299225109702,1,1,1,-0.4036536806080455,2,1,2,3.667334161154424,1.5327587109649088
3.245400000000002,-4.874689515412523,5,14.436372061752806,23.73367402715573,1,4,0,11,1.0862068965517242,5.6912992559783255,1,1,1,-0.4932833102376752,3,0,1,3.7215935110056297,1.3834867168734315
3.970500000000003,-5.895492767484153,10,16.634610447376744,23.73367402715573,2,4,0,18,1.2857142857142858,5.691298967490429,1,0,1,0.0,3,2,2,3.608248307581616,1.6432266086872525
1.0595000000000003,-2.106721437266834,3,15.387863756613756,17.907235706172898,0,1,0,5,1.0921052631578947,5.673849155622977,1,1,1,0.0150925925925931,2,0,0,3.835448373655129,1.5626939432279392
2.1415000000000006,-2.5804810778005947,4,16.195103930461073,12.142387175295491,0,1,0,5,0.9605263157894736,5.746048715884879,1,1,2,0.2711111111111115,3,0,0,3.5601660005252165,1.5785441086706793
2.1651000000000007,-2.8320210778005945,5,15.788124527588813,18.21840728212937,0,1,0,5,0.986842105263158,5.746045755696177,1,1,3,0.15759259259259314,4,0,0,3.5659496540940023,1.5626939432279392
2.635800000000001,-3.4697238497793474,4,20.48527888007055,12.142387175295491,0,2,0,10,1.1022727272727273,5.746049202393798,1,1,2,0.15324074074074126,6,0,0,3.832446516496601,1.473262260259074
3.4377600000000017,-5.5704186465661,8,12.560652066044035,55.66066727954769,0,4,0,12,1.2857142857142858,5.673621579839585,1,1,1,-0.21485859776069527,1,0,4,3.460627327517352,1.7022478678561173
3.252400000000001,-6.111697505053496,6,30.009175132585693,23.73367402715573,2,3,0,15,1.1544117647058822,5.6937744209071335,1,1,1,-0.08055476820357788,4,1,2,3.669862729115005,1.5367993485001432
3.6425000000000014,-6.375153289687255,6,30.11370089816516,30.154495650081746,3,3,0,15,1.1357142857142857,5.693774397008249,1,1,1,-0.07849715503485366,4,1,2,3.609648146677951,1.5525412039885966
2.1489000000000003,-5.145719716684358,6,26.953749263937613,23.73367402715573,2,3,0,15,1.2083333333333333,5.6937756102148045,2,1,1,-0.20367693373645768,4,1,2,4.0336919177639725,1.4649430962763488
3.1765000000000017,-5.514153155020361,6,27.22673022503368,23.73367402715573,2,3,0,15,1.2166666666666666,5.6937115916587455,1,1,1,-0.0662232300327541,4,1,2,3.880194371021996,1.5322086756541735
3.8148000000000017,-6.639243859508857,11,27.463988826698287,54.06550936946379,2,4,0,21,1.3333333333333333,5.687560821075999,1,1,1,-0.15237780297304138,4,1,3,3.775771409429154,1.5922912066310302
4.0092000000000025,-7.0292016420116505,11,27.50468476718625,54.06550936946379,2,4,0,21,1.3088235294117647,5.691538376801097,1,1,1,-0.12730552406147644,4,1,3,3.7947934234229233,1.6043210044433749
3.6425000000000014,-6.500923289687255,6,30.092011675847395,23.73367402715573,2,3,0,15,1.1357142857142857,5.6937616552946215,1,1,1,-0.07615609515411115,4,1,2,3.609648146677951,1.5501735922991262
4.032600000000003,-6.76391731568576,6,30.18484266609283,30.154495650081746,3,3,0,15,1.1180555555555556,5.693761640413334,1,1,1,-0.07448942848744444,4,1,2,3.550221465302754,1.5651101565234558
2.8789000000000007,-6.2232297570787525,6,30.012951479828,23.73367402715573,3,3,0,15,1.1319444444444444,5.693761651703461,2,1,1,-0.09448942848744446,4,1,2,3.744816011336564,1.5095864270458026
2.5390000000000006,-5.536891331876763,6,27.10368114655992,23.73367402715573,2,3,0,15,1.185483870967742,5.693761892446519,2,1,1,-0.16711230788611742,4,1,2,3.963765756110885,1.4824084856934518
2.1489000000000003,-5.145719716684358,6,26.953749263937613,23.73367402715573,2,3,0,15,1.2083333333333333,5.6937756102148045,2,1,1,-0.20367693373645768,4,1,2,4.0336919177639725,1.4649430962763488
1.4451,-5.221897147435045,6,27.00327610983933,23.73367402715573,2,3,0,15,1.2424242424242424,5.6937774457725965,3,1,3,-0.3277793524817334,4,1,2,4.092278578664136,1.3369354475390285
1.7587999999999997,-4.7539737454967375,6,26.756337623241745,23.73367402715573,2,3,0,15,1.2327586206896552,5.693869498180303,2,1,1,-0.26330656336608715,4,1,2,4.098230627105509,1.446053536271634
1.0550000000000004,-4.832534189927443,6,26.84170203267986,23.73367402715573,2,3,0,15,1.265625,5.6938821711519365,3,1,3,-0.4210843411438641,4,1,2,4.149771926733011,1.3156228005492399
2.2254,-5.306093834433289,6,26.562393415977287,23.73367402715573,2,3,0,15,1.2777777777777777,5.694707538856242,1,1,1,-0.11890841521793892,4,1,2,3.9499540449354544,1.4756519671840769
2.284060000000001,-5.030499104728625,8,12.505096510488475,36.398202410769656,1,4,0,12,1.3035714285714286,5.673621579853588,2,1,1,-0.29485859776069545,1,0,4,3.6676834836312495,1.631142740585785
2.4123800000000006,-4.810983120321948,9,12.475720495782793,54.59730361615449,1,3,0,12,1.2403846153846154,5.675678048734093,2,1,1,-0.27013360256866736,1,0,3,3.454153000581833,1.6740613825762882
3.1691000000000003,-8.519141185220121,9,25.031789073706808,0.0,6,6,0,16,1.15625,5.697612753278384,4,1,1,-0.19880580870381315,4,3,1,3.8876997308209593,1.5425054815198864
4.765200000000003,-8.270227078808768,11,16.29837257686464,18.199101205384828,2,9,0,24,1.4621212121212122,5.6761492140108025,0,1,1,-0.16078084320147767,4,2,6,3.683208073322317,1.5533985896496822
4.626100000000003,-7.857151440624786,11,16.556426155581097,30.33183534230805,2,8,0,24,1.46875,5.676279233859204,0,1,1,0.0018117493911147253,4,2,6,3.5662186704022933,1.5996830376747293
4.524700000000005,-7.130923959842893,11,8.353888460414991,12.142387175295491,3,9,0,18,1.3257575757575757,5.674608216620396,3,2,2,0.8923457330207876,2,1,6,3.975620785992803,1.6295847732992783
4.524700000000005,-7.130923959842893,11,8.362077340284271,12.142387175295491,3,9,0,18,1.3257575757575757,5.674561480287305,3,2,2,0.9942593132677008,2,1,6,3.975620785992803,1.6297864066762981
4.783000000000003,-7.795505216188741,14,12.654623059839821,12.13273413692322,3,10,0,24,1.4772727272727273,5.675653578426398,2,1,1,-0.01814006466784246,3,2,5,3.7168788551419234,1.6288790564797109
4.269200000000003,-6.740582604852513,11,10.082030701955047,6.06636706846161,2,9,0,18,1.3106060606060606,5.677112003506689,2,1,1,-0.0392894935752075,2,1,4,4.081577997614476,1.56287916625911
3.5576000000000025,-6.4343743740446975,11,10.419686562705005,6.06636706846161,3,9,0,18,1.318181818181818,5.6771118044779465,3,1,1,0.0036528932560679905,2,1,4,3.961398701630362,1.5619722566657626
4.267300000000003,-6.908994188452548,11,12.37627095174069,6.06636706846161,4,9,0,18,1.3409090909090908,5.6785064843072215,3,2,2,0.4764900388912838,3,2,4,4.0593927438050175,1.56638353537201
3.9197000000000033,-6.908994188452548,12,12.855126082566038,6.076020106833881,4,9,0,18,1.3409090909090908,5.681383752754318,3,2,2,0.7558116004666333,2,2,4,4.098608430079526,1.5659344316749506
3.9197000000000015,-6.908994188452548,10,12.465525171947286,12.142387175295491,4,9,0,18,1.3409090909090908,5.678461764902508,3,2,2,0.8627400388912838,3,2,5,4.098608430079526,1.5672908855685963
4.267300000000003,-6.908994188452548,9,12.432891847633565,6.06636706846161,4,9,0,18,1.3409090909090908,5.67848198733688,3,2,2,0.7608264586443705,4,2,5,4.0593927438050175,1.5670892521915771
4.317100000000002,-7.986071611663884,11,15.819800889377143,6.06636706846161,4,11,0,24,1.4852941176470589,5.678456956071025,2,1,1,-0.08427717140830393,5,3,5,3.887380345401072,1.5239972634387997
4.783000000000002,-7.795505216188741,14,12.426894954738774,36.398202410769656,3,10,0,24,1.4772727272727273,5.67823737636263,2,1,1,-0.022923227933148604,3,2,5,3.618216266241176,1.628072166551421
4.178000000000002,-7.573589110611813,11,16.451210984279307,6.06636706846161,4,10,0,24,1.4924242424242424,5.6784573567177965,2,1,1,-0.035268906945494116,5,3,5,3.8440557755266322,1.5670892521915771
4.317100000000003,-7.986071611663884,11,15.7012288324771,6.06636706846161,4,11,0,24,1.4852941176470589,5.678455413203932,2,1,1,-0.10824987402368348,5,3,5,3.845713678734405,1.5237291164579452
4.010000000000003,-6.925374374044697,9,12.526869268721375,6.06636706846161,4,9,0,18,1.3106060606060606,5.678565896990122,3,1,1,-0.007841185857058619,3,2,4,3.992639421244257,1.5670892521915771
4.317100000000002,-7.986071611663884,11,15.700513544612381,6.06636706846161,4,11,0,24,1.4852941176470589,5.67843377444764,2,1,1,-0.0921413349290332,5,3,5,3.887380345401072,1.5241551229803625
4.178000000000002,-7.573589110611813,11,16.378349201612412,6.06636706846161,4,10,0,24,1.4924242424242424,5.678434760222567,2,1,1,-0.03292322793314861,5,3,5,3.8440557755266322,1.5672908855685963
4.010000000000003,-6.925374374044697,9,12.559502593035102,6.06636706846161,4,9,0,18,1.3106060606060606,5.67856478450932,3,1,1,-0.003149827832367391,3,2,4,3.992639421244257,1.5672908855685963
3.664200000000003,-6.518639451080436,8,13.950247052136586,6.06636706846161,3,9,0,18,1.3257575757575757,5.67864664937803,2,1,1,-0.05969765684051365,4,2,4,4.149080548408535,1.5004485977952604
3.961400000000003,-6.998414577257887,8,13.363507336677205,6.06636706846161,3,9,0,18,1.3088235294117647,5.678646648610559,2,1,1,-0.12200218358948488,4,2,4,4.198675156506197,1.4590102234188402
4.351500000000003,-7.262233323664639,8,13.820092538736878,6.06636706846161,4,9,0,18,1.2857142857142858,5.678646601611465,2,1,1,-0.09893846560152464,4,2,4,4.15524786498562,1.4759620614531064
2.952600000000001,-6.2124365278151785,8,14.406236246219873,6.06636706846161,4,9,0,18,1.3333333333333333,5.678646629686318,3,1,1,-0.016755270009238155,4,2,4,4.0247584121840285,1.4994767355580612
4.218500000000003,-6.512350829300513,9,13.106015131322534,6.06636706846161,4,8,0,18,1.3125,5.67858662696432,3,1,1,0.10559261358864536,3,2,4,3.910591958119789,1.6134151113201265
3.7806000000000015,-6.49586890642384,10,13.068658606127595,12.142387175295491,4,8,0,18,1.34375,5.678474902592133,3,2,2,1.1133189000653831,3,2,5,4.009798135707356,1.6141534314627328
3.7806000000000015,-6.49586890642384,10,13.101291930441322,12.142387175295491,4,8,0,18,1.34375,5.678472139497804,3,2,2,1.2152324803122965,3,2,5,4.009798135707356,1.614364380074906
4.643900000000002,-7.382072747728665,14,13.062661713232806,36.398202410769656,3,9,0,24,1.484375,5.67824988923793,2,1,1,0.09706921348786413,3,2,5,3.514416953441577,1.6770571328569328
4.038900000000003,-7.160207629391048,13,17.36480987221909,12.13273413692322,4,9,0,24,1.5,5.678538912677897,2,1,1,0.08144421348786413,4,3,4,3.7453007814753607,1.6134151113201265
4.038900000000003,-7.160207629391048,11,17.179759299840608,6.06636706846161,4,9,0,24,1.5,5.678467788444152,2,1,1,0.08472353447551861,5,3,5,3.7248747399889828,1.6141534314627328
4.178000000000002,-7.57358911061181,11,16.407602582017976,6.06636706846161,4,10,0,24,1.4924242424242424,5.6784444167275785,2,1,1,0.027851106491979527,5,3,5,3.8440557755266322,1.5684931286134698
4.038900000000003,-7.160207629391048,11,17.085438239018007,6.06636706846161,4,9,0,24,1.5,5.6784453918454565,2,1,1,0.08706921348786413,5,3,5,3.7248747399889828,1.614364380074906
3.8709000000000016,-6.512350829300513,9,13.19526935152913,6.06636706846161,4,8,0,18,1.3125,5.6785741218087855,3,1,1,0.11684261358864535,3,2,4,3.91059195811979,1.614364380074906
3.525100000000003,-6.105764971775818,8,14.805180477297284,6.06636706846161,3,8,0,18,1.328125,5.678655194597439,2,1,1,0.060294784580499076,4,2,4,4.063815537710559,1.5453596938845076
3.525100000000003,-6.105764971775818,8,14.805180477297284,6.06636706846161,3,8,0,18,1.328125,5.678655194597439,2,1,1,0.060294784580499076,4,2,4,4.063815537710559,1.5453596938845076
3.822300000000003,-6.586409451080438,8,14.218440761837902,6.06636706846161,3,8,0,18,1.3106060606060606,5.678655193862754,2,1,1,-0.0020097421684721613,4,2,4,4.1134101458082215,1.5013031689133645
4.212400000000003,-6.8508715861878136,8,14.675025963897578,6.06636706846161,4,8,0,18,1.286764705882353,5.678655147375113,2,1,1,0.02105397581948809,4,2,4,4.074719799326422,1.5175325130442692
3.7806000000000015,-6.49586890642384,8,13.045182898734137,12.142387175295491,4,8,0,18,1.34375,5.678572125519604,3,2,2,1.1545603966640228,4,2,6,3.9949964199786603,1.6140212334558093
3.7806000000000015,-6.49586890642384,8,13.068111007628364,12.142387175295491,4,8,0,18,1.34375,5.678567069396254,3,2,2,1.256473976910936,4,2,6,3.9949964199786603,1.6142321820679826
4.515580000000003,-7.595460227560331,11,12.996002765326786,18.199101205384828,3,10,0,24,1.5220588235294117,5.6772712855332585,2,1,1,0.05605328737453563,4,2,7,3.759079570624174,1.6413722025357589
4.178000000000002,-7.57358911061181,9,16.43435268717176,6.06636706846161,4,10,0,24,1.4924242424242424,5.678509385307307,2,1,1,0.020481491979508,6,3,6,3.818115931821704,1.5683702074603254
3.8709000000000016,-6.512350829300513,7,13.134634725012472,6.06636706846161,4,8,0,18,1.3125,5.678754071696267,3,1,1,0.1094729990761738,4,2,5,3.89634879770161,1.6142321820679826
2.813500000000001,-5.7994625882398605,8,15.281553563382428,6.06636706846161,4,8,0,18,1.3359375,5.678876957441977,3,1,1,0.09586755689930304,4,2,4,3.9795946516917833,1.5442397740081295
4.846400000000003,-8.53107168583794,11,15.695614937511582,18.199101205384828,2,9,0,24,1.4411764705882353,5.676038513826377,0,1,1,-0.1876015159150075,4,2,6,3.6258145836939106,1.5107942445085638
3.688500000000003,-7.142577382943273,10,17.16203365294184,30.33183534230805,2,7,0,24,1.5517241379310345,5.6763908622096535,0,1,1,0.1836664357100868,5,2,6,3.2230318423679494,1.6867001844737144
2.987400000000002,-4.5093072782501205,5,8.665639924549557,17.828252017852726,2,4,0,11,1.1979166666666667,5.69149991004474,2,1,1,0.3825450102880661,3,0,1,4.096568168180189,1.4207256049468977
4.385600000000003,-6.717748562367432,11,8.52562187655608,18.208754243757106,3,8,0,18,1.328125,5.674739277710532,3,2,2,1.3467517546887138,2,1,6,3.840265565194927,1.6794229227413375
3.6415000000000015,-6.081803665179232,9,13.084883366364867,18.208754243757106,3,7,0,18,1.346774193548387,5.675435876643642,3,2,2,1.4481308444074499,2,1,6,3.903036499667036,1.6656860448619868
2.6744000000000008,-5.385558451177891,9,15.400365637454104,6.06636706846161,3,7,0,18,1.3387096774193548,5.678574488635781,3,1,1,0.18428062274292456,2,1,4,3.892492247595998,1.5934357864251154
4.796900000000004,-6.755576897944808,9,13.092451205085256,25.32883193723964,2,7,0,18,1.2803030303030305,5.678666763787364,3,1,1,0.17664310618901213,2,1,4,3.662185643801912,1.6840284648163255
1.88407,-3.427137166260973,6,3.957668178382464,24.26546827384644,0,2,0,10,1.5,5.652000920211041,0,2,2,0.7027834467120184,2,0,4,2.8758145836939115,1.7055850582569
5.183980000000003,-8.552560479906182,12,12.118087508662144,30.33183534230805,2,9,0,24,1.4714285714285715,5.6749889277646055,0,1,1,-0.12313100382995736,4,2,7,3.61206299395076,1.5843299725273623
4.707300000000003,-8.118877078808769,11,16.085392379352516,30.33183534230805,2,8,0,24,1.4469696969696968,5.676277649631619,0,1,1,-0.09544590367010963,4,2,6,3.508825180773888,1.5547548690646107
4.5682000000000045,-7.7058014406247874,11,16.397057069180086,42.46456947923127,2,7,0,24,1.453125,5.676421659142089,0,1,1,0.26335039262618665,4,2,6,3.302841670172532,1.6012016625773924
4.626100000000003,-7.857151440624786,11,16.556426155581097,30.33183534230805,2,8,0,24,1.46875,5.676279233859204,0,1,1,0.0018117493911147253,4,2,6,3.5662186704022933,1.5996830376747293
4.5659000000000045,-7.858770901869898,11,17.814787833585633,30.33183534230805,2,8,0,24,1.46875,5.6762590136179965,0,1,1,0.20493674939111475,4,2,6,3.613721557953741,1.7210215596316671
4.846400000000003,-8.53107168583794,11,15.695614937511582,18.199101205384828,2,9,0,24,1.4411764705882353,5.676038513826377,0,1,1,-0.1876015159150075,4,2,6,3.6258145836939106,1.5107942445085638
4.4326000000000025,-7.780199802868439,12,12.826264059113086,30.33183534230805,2,8,0,24,1.525,5.675439503219423,0,1,1,0.1367940077265477,5,2,6,3.1750396764481645,1.7006638686785664
3.688500000000003,-7.142577382943273,10,17.16203365294184,30.33183534230805,2,7,0,24,1.5517241379310345,5.6763908622096535,0,1,1,0.1836664357100868,5,2,6,3.2230318423679494,1.6867001844737144
3.549400000000003,-6.725613264367494,10,17.47369834276941,42.46456947923127,2,6,0,24,1.5625,5.676535836279244,0,1,1,0.5424627320063831,5,2,6,3.0010241543409686,1.744488309648492
2.4917000000000007,-5.107010190182377,4,12.229696502057614,6.06636706846161,3,4,0,12,1.2211538461538465,5.681725331607537,2,1,1,-0.2050949021583941,2,1,3,4.005063553576608,1.478119242831299
3.2083000000000017,-5.4651740842913386,4,12.448215020576134,17.828252017852726,3,4,0,12,1.2019230769230769,5.681728083313407,1,1,1,0.21157176450827264,2,1,3,4.1003016488147015,1.478119242831299
3.4178000000000024,-6.592953280911735,8,13.189207085586505,18.199101205384828,2,7,0,18,1.3928571428571428,5.677712524771797,1,1,1,0.26451157932308744,3,1,5,3.88510281802305,1.6824696540663049
1.994779999999999,-5.026614252956295,8,22.591413937142462,0.0,3,6,0,12,1.3571428571428572,5.6914990609559934,1,2,2,-0.26477341625159023,3,1,2,4.132965073714564,1.4332032598066835
2.567000000000001,-4.313115180597871,5,4.806502267573697,28.77158714380137,1,3,0,6,1.0326086956521738,5.691400157971484,3,1,1,0.2724744897959186,0,0,1,3.5751145914106566,1.5631970091343128
3.0096000000000016,-5.443176174199044,10,4.820430524061477,46.2617792402574,1,4,0,12,1.2019230769230769,5.69125717390257,3,1,1,0.2384829826992525,0,0,2,3.5522039293264687,1.6360902263794594
2.7111000000000014,-4.63703518059787,5,4.847523148148149,15.929943897949347,1,3,0,6,1.0326086956521738,5.691321556632785,3,1,1,0.2752291194255476,0,0,1,3.497850008128835,1.58212459017131
2.797200000000001,-4.640330163486262,5,4.440787037037037,15.929943897949347,1,3,0,6,1.0595238095238095,5.691293634927884,2,1,1,0.05316373771730931,0,0,1,3.8077635764171935,1.4325981508658838
2.1619,-3.844724545876884,5,4.648564814814813,15.929943897949347,1,3,0,6,1.125,5.69162153992656,2,1,1,0.3000930650037792,0,0,1,3.615171310247296,1.5299247863179966
1.9955,-4.732221895000189,4,12.588994420298985,0.0,2,5,0,12,1.2916666666666667,5.681371105470116,2,1,1,0.1833744855967081,2,1,3,4.0133601554151515,1.511064558766509
1.8714,-4.385779363568413,4,13.15033909167432,6.06636706846161,2,4,0,12,1.2129629629629628,5.68171310369398,3,1,1,0.24733281893004144,2,1,3,3.894182468330664,1.5791621003532128
2.2615000000000007,-4.77985565953844,4,13.184154643606755,18.90801031431363,2,4,0,12,1.1875,5.681714436957343,3,1,1,0.24791152263374536,2,1,3,3.8223080613822478,1.5941744820533394
2.7041000000000013,-5.910013895211497,9,13.212557090018274,36.398202410769656,2,5,0,18,1.314516129032258,5.68169809858626,3,1,1,0.2139200155370793,2,1,4,3.740411769277264,1.6523383441594708
3.957600000000003,-5.975999301475572,4,12.842009084948337,12.48718869138762,2,4,0,12,1.1333333333333333,5.6816228331148295,2,1,1,0.06679989974384838,2,1,3,3.8540938357180665,1.4971015925414954
2.6205000000000007,-5.057134227293059,6,9.156864142459606,12.13273413692322,2,4,0,12,1.1944444444444444,5.679689008712276,3,1,1,0.25961047073150234,2,1,3,3.714328126933221,1.6636479262317962
2.4921800000000003,-5.275369699173658,7,9.085831215399892,6.06636706846161,2,5,0,12,1.2586206896551724,5.678639650912957,3,1,1,0.21119740488788108,1,1,3,3.86677636469185,1.6223725658797732
3.639300000000003,-6.0373239680849276,7,8.346103206140633,12.13273413692322,2,5,0,12,1.1290322580645162,5.678884165197401,3,1,1,0.07996283698664652,1,1,3,3.8998051852282014,1.5262003203753336
2.7596000000000007,-5.474098800252652,6,8.613319641325822,6.06636706846161,2,5,0,12,1.1964285714285714,5.679610116891904,3,1,1,0.18662950365331304,2,1,3,3.800613740476477,1.6075340244614318
3.639300000000003,-6.0373239680849276,5,8.580089451101582,6.06636706846161,2,5,0,12,1.1290322580645162,5.679098498104121,3,1,1,0.11086757034718796,2,1,4,3.931366763158335,1.5264171208472368
3.5581000000000023,-5.774661204382881,5,8.823852311183886,6.06636706846161,2,5,0,12,1.1416666666666666,5.679106887347436,3,1,1,0.16237583480999795,2,1,4,3.8856554136482013,1.5733792658999282
2.7596000000000016,-5.474098800252652,6,8.824881117768248,6.06636706846161,2,5,0,12,1.1964285714285714,5.679634334624747,3,1,1,0.20039236373561767,2,1,3,3.8758145836939106,1.6075749170309923
3.7737000000000025,-6.388986340360527,8,9.447339703054212,30.33183534230805,2,4,0,16,1.25,5.658314765957423,3,1,1,0.2553973164615297,2,1,5,3.66766278956412,1.7337275100552745
2.0155000000000003,-4.835469363568413,4,13.17114498307996,6.06636706846161,2,4,0,12,1.2129629629629628,5.681655737558044,3,1,1,0.2472647917191569,2,1,3,3.8355678406250577,1.5891026601342204
2.4056000000000006,-5.1037756595384405,4,13.237605038176374,6.06636706846161,2,4,0,12,1.1875,5.681671827346048,3,1,1,0.2506661522633744,2,1,3,3.7574058114255178,1.6097449927210208
2.4917000000000007,-5.107010190182377,4,12.59482005450124,6.06636706846161,2,4,0,12,1.2211538461538465,5.6816592600604165,2,1,1,0.0286007705551361,2,1,3,4.005063553576608,1.4910214242306714
3.2539000000000025,-5.698810054247201,6,8.374628365492287,17.66730695869413,2,6,0,12,1.27,5.679748195356718,2,1,1,0.1945655916687663,2,1,3,3.9816870830264417,1.536398129281996
2.6005000000000007,-4.953734212846351,6,8.415544860691192,6.06636706846161,2,5,0,12,1.2708333333333333,5.679764384563852,2,1,1,0.2148948097757621,2,1,3,3.793942707918269,1.5968243770229755
3.5961000000000016,-6.138289752248181,6,12.334788503051715,17.66730695869413,2,5,0,15,1.2962962962962965,5.676859268579148,2,1,1,0.2654804430444766,3,1,4,4.027169118440619,1.5924311106327536
2.942700000000001,-5.396052195005304,6,12.429052906343895,6.06636706846161,2,4,0,15,1.2980769230769231,5.676883611189562,2,1,1,0.2823491299131633,3,1,4,3.8510020747016833,1.6500485644012342
3.3388000000000018,-5.260003706263307,5,9.276077530549255,6.06636706846161,2,5,0,12,1.2019230769230769,5.67914254032707,2,1,1,0.2980791574613726,2,1,4,3.647876269972081,1.7076087473740544
3.1148000000000016,-5.280377882040509,6,8.918172866626074,17.66730695869413,2,5,0,12,1.2708333333333333,5.679828273723736,2,1,1,0.26754655874695565,2,1,3,3.8841837197791893,1.5968698556223415
3.062800000000002,-4.989640008230366,6,8.686822820145553,6.06636706846161,2,5,0,12,1.2129629629629628,5.679777605159165,3,1,1,0.18844952783174307,2,1,3,3.895931902285679,1.5020826830130345
3.7406000000000015,-5.945556720400204,6,8.65862581850325,6.06636706846161,2,5,0,12,1.1370967741935485,5.679777498839832,3,1,1,0.1403244447572345,2,1,3,3.902390233501441,1.4426225575657885
3.4025000000000025,-5.647399423298781,6,8.691696698071384,6.06636706846161,2,5,0,12,1.1724137931034482,5.679777503565477,3,1,1,0.16550256334194646,2,1,3,3.8738714376416574,1.4709625957513517
3.105300000000001,-5.383269423990677,6,8.82545621657116,6.06636706846161,2,5,0,12,1.1875,5.679777504056058,3,1,1,0.2023992048058956,2,1,3,3.829625068408187,1.5192122464022642
1.8564,-4.311229198765751,4,12.932887088477369,6.06636706846161,2,4,0,12,1.2934782608695652,5.681840843340764,2,1,1,0.27553009784160604,2,1,3,3.8427185648496742,1.5747279628408617
2.2465,-4.58275345242086,4,13.022887088477368,12.48718869138762,2,4,0,12,1.2604166666666667,5.6816622129994245,2,1,1,0.2801597274712355,2,1,3,3.767583352361439,1.6042374881395836
1.6254,-4.31375211350938,4,12.938504372427984,6.06636706846161,2,4,0,12,1.25,5.681882170427167,3,1,1,0.2047893571008652,2,1,3,3.839315197550296,1.5452230542773857
2.4903000000000004,-5.427424118517882,6,8.349628365492286,17.66730695869413,2,6,0,12,1.2596153846153846,5.679671952311928,3,1,1,0.14363966574284048,2,1,3,3.952438822314747,1.4880258561289073
2.7001000000000013,-5.249586980463202,9,21.203270982648238,11.600939890232516,2,5,0,12,1.2870370370370372,5.690597609935932,3,2,2,-0.11282901090586385,2,1,1,4.053197459979861,1.4927492745709117
1.91838,-4.7272867258264295,8,21.225907038001786,0.0,2,5,0,12,1.3482142857142858,5.690597303130517,3,2,2,-0.1690869403322921,2,1,2,4.116868585642404,1.511926175468132
2.1858000000000004,-4.925693393634845,9,20.853844174888085,0.0,2,5,0,12,1.2870370370370372,5.690597598612013,3,2,2,-0.2438648791212199,2,1,1,4.053197459979861,1.4927492745709117
2.2042,-5.224586553409006,6,25.16232271251909,0.0,2,5,0,12,1.2962962962962965,5.690600595071652,3,2,2,-0.18807756814160115,4,1,1,4.190929511009918,1.4180347437921017
2.5717800000000004,-5.465994841097946,8,21.322892634709607,11.600939890232516,2,6,0,12,1.3448275862068966,5.6905972739645,3,2,2,-0.3016963679417197,2,1,2,4.283752474627447,1.4623925848913282
2.8392000000000013,-5.665219223885843,9,20.86275657935606,11.600939890232516,2,6,0,12,1.2857142857142858,5.690597529384251,3,2,2,-0.5206335716649708,2,1,1,4.223874164623656,1.4423688286267051
2.4278000000000004,-5.050821791903918,8,8.980616807165251,11.600939890232516,2,5,0,12,1.2692307692307692,5.69043558833552,3,1,1,0.2039423424966356,2,1,1,3.8943042202619296,1.4807169607192454
1.8989,-4.58275345242086,4,13.153859310699588,6.06636706846161,3,4,0,12,1.2604166666666667,5.68183254376483,2,1,1,0.5637245422860506,3,1,3,3.880794959555808,1.594869132682032
-1.4114000000000009,-1.8861361825464853,1,33.86432634164777,0.0,2,1,0,10,1.5576923076923077,5.755784537982212,2,0,2,0.0,4,2,0,3.281036112553423,0.9861078802670916
2.4668,-3.5909617876427724,9,6.622158919123204,42.46456947923127,0,4,0,12,1.368421052631579,5.683986268671895,0,1,1,0.6334750566893426,0,0,3,3.1355649595856248,1.7926284587278083
